STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4371;19350101;-999;-999;-999;    5;   0.2;   1;-999;-999;   5.0;   9.2; 1006.70;    7.0;   90.00;    8.8;    6.1;-999;eor
       4371;19350102;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.7;   8.1; 1014.20;    5.2;   88.00;    7.3;    3.2;-999;eor
       4371;19350103;-999;-999;-999;    5;   5.2;   1;-999;-999;   8.0;   6.3; 1018.20;    2.6;   85.00;    3.6;    1.3;-999;eor
       4371;19350104;-999;-999;-999;    5;   4.5;   1;-999;-999;   6.7;   8.3;  999.40;    5.4;   89.00;    7.3;    2.0;-999;eor
       4371;19350105;-999;-999;-999;    5;   0.8;   1;-999;-999;   7.7;   7.5;  993.80;    4.0;   90.00;    6.3;    1.8;-999;eor
       4371;19350106;-999;-999;-999;    5;   2.0;   7;-999;-999;   8.0;   6.1;  996.30;    1.4;   88.00;    3.8;    0.0;-999;eor
       4371;19350107;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.6; 1008.20;    0.4;   88.00;    1.0;   -0.5;-999;eor
       4371;19350108;-999;-999;-999;    5;   0.0;   0;-999;-999;   8.0;   4.7; 1014.40;   -2.2;   89.00;    0.3;   -3.0;-999;eor
       4371;19350109;-999;-999;-999;    5;   0.0;   0;-999;-999;   8.0;   3.6; 1018.70;   -4.6;   79.00;   -2.3;   -6.0;-999;eor
       4371;19350110;-999;-999;-999;    5;   0.0;   1;-999;-999;   8.0;   3.1; 1022.40;   -5.4;   76.00;   -4.3;   -7.5;-999;eor
       4371;19350111;-999;-999;-999;    5;   2.5;   7;-999;-999;   8.0;   5.1; 1015.50;    0.2;   82.00;    0.8;   -5.0;-999;eor
       4371;19350112;-999;-999;-999;    5;   2.0;   7;-999;   1;   8.0;   5.1;  996.60;   -0.5;   87.00;    0.8;   -3.0;-999;eor
       4371;19350113;-999;-999;-999;    5;   1.0;   7;-999;   3;   8.0;   6.0;  997.60;    0.9;   93.00;    1.6;   -0.6;-999;eor
       4371;19350114;-999;-999;-999;    5;   1.3;   7;-999;-999;   6.7;   5.7; 1001.50;    0.8;   88.00;    1.4;    0.0;-999;eor
       4371;19350115;-999;-999;-999;    5;   2.8;   1;-999;-999;   8.0;   6.0; 1016.40;    1.4;   90.00;    2.3;   -0.6;-999;eor
       4371;19350116;-999;-999;-999;    5;   4.0;   1;-999;-999;   8.0;   7.7; 1020.70;    3.9;   97.00;    4.5;    1.5;-999;eor
       4371;19350117;-999;-999;-999;    5;   0.5;   1;-999;-999;   7.3;   7.9; 1016.60;    3.8;   96.00;    5.8;    2.3;-999;eor
       4371;19350118;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.7;   5.3; 1024.30;   -0.3;   87.00;    2.8;   -2.5;-999;eor
       4371;19350119;-999;-999;-999;    5;   0.0;   0;-999;-999;   8.0;   5.1; 1025.90;   -1.1;   90.00;    0.3;   -2.8;-999;eor
       4371;19350120;-999;-999;-999;    5;   3.8;   7;-999;   0;   8.0;   5.5; 1022.70;    0.1;   90.00;    0.8;   -2.0;-999;eor
       4371;19350121;-999;-999;-999;    5;   0.8;   1;-999;-999;   8.0;   6.9; 1016.80;    2.9;   93.00;    3.4;    0.0;-999;eor
       4371;19350122;-999;-999;-999;    5;   2.4;   1;-999;-999;   8.0;   8.3; 1016.30;    5.9;   90.00;    7.3;    3.0;-999;eor
       4371;19350123;-999;-999;-999;    5;   0.8;   1;-999;-999;   8.0;   8.0; 1014.80;    4.8;   93.00;    6.4;    4.0;-999;eor
       4371;19350124;-999;-999;-999;    5;   2.0;   1;-999;-999;   8.0;   7.7; 1008.80;    5.3;   88.00;    6.3;    3.0;-999;eor
       4371;19350125;-999;-999;-999;    5;  13.0;   1;-999;-999;   8.0;   8.3;  978.40;    4.8;   91.00;    7.8;    2.0;-999;eor
       4371;19350126;-999;-999;-999;    5;   1.2;   7;-999;-999;   5.3;   6.3;  976.70;    1.3;   93.00;    2.8;   -0.3;-999;eor
       4371;19350127;-999;-999;-999;    5;   1.2;   7;-999;   1;   5.0;   4.5;  996.60;   -2.9;   88.00;    1.1;   -5.0;-999;eor
       4371;19350128;-999;-999;-999;    5;   0.0;   1;-999;   0;   6.7;   4.3; 1008.70;   -2.4;   84.00;   -0.8;   -5.5;-999;eor
       4371;19350129;-999;-999;-999;    5;   0.0;   1;-999;-999;   4.7;   3.5; 1010.80;   -5.1;   78.00;   -0.8;   -7.8;-999;eor
       4371;19350130;-999;-999;-999;    5;   5.6;   7;-999;-999;   8.0;   3.7; 1007.90;   -3.4;   82.00;   -0.8;  -10.0;-999;eor
       4371;19350131;-999;-999;-999;    5;   5.4;   7;-999;   6;   8.0;   6.5;  999.50;    2.0;   92.00;    3.3;   -1.8;-999;eor
       4371;19350201;-999;-999;-999;    5;  11.5;   1;-999;-999;   7.7;   6.9;  998.30;    2.8;   92.00;    3.8;    0.0;-999;eor
       4371;19350202;-999;-999;-999;    5;   5.5;   1;-999;-999;   8.0;   9.1;  988.20;    5.5;   95.00;    8.8;    2.5;-999;eor
       4371;19350203;-999;-999;-999;    5;   1.6;   1;-999;-999;   4.7;   6.0;  998.30;    2.3;   82.00;    5.2;    0.3;-999;eor
       4371;19350204;-999;-999;-999;    5;   0.7;   1;-999;-999;   6.7;   6.7;  997.60;    3.4;   85.00;    6.3;    1.0;-999;eor
       4371;19350205;-999;-999;-999;    5;   4.6;   1;-999;-999;   8.0;   6.3;  995.60;    2.6;   86.00;    3.3;   -1.6;-999;eor
       4371;19350206;-999;-999;-999;    5;   7.2;   7;-999;-999;   5.0;   5.6; 1000.00;   -0.8;   89.00;    3.4;   -3.5;-999;eor
       4371;19350207;-999;-999;-999;    5;   0.0;   1;-999;-999;   2.0;   4.1; 1013.10;   -3.2;   85.00;   -0.2;   -7.0;-999;eor
       4371;19350208;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   3.2; 1013.80;   -5.0;   76.00;   -1.3;   -7.6;-999;eor
       4371;19350209;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   2.7; 1013.10;   -7.0;   72.00;   -3.3;   -9.4;-999;eor
       4371;19350210;-999;-999;-999;    5;   3.0;   7;-999;-999;   6.3;   3.2; 1012.60;   -4.5;   78.00;   -1.1;  -12.0;-999;eor
       4371;19350211;-999;-999;-999;    5;   0.0;   0;-999;   2;   8.0;   5.2; 1009.10;    0.0;   86.00;    1.8;   -4.0;-999;eor
       4371;19350212;-999;-999;-999;    5;   3.0;   1;-999;-999;   8.0;   6.1; 1005.00;    2.2;   87.00;    3.8;   -1.6;-999;eor
       4371;19350213;-999;-999;-999;    5;   3.0;   1;-999;-999;   8.0;   7.6;  997.00;    4.2;   92.00;    5.2;    2.3;-999;eor
       4371;19350214;-999;-999;-999;    5;   1.0;   1;-999;-999;   7.3;   8.0;  989.20;    6.6;   79.00;    8.8;    3.0;-999;eor
       4371;19350215;-999;-999;-999;    5;   5.8;   1;-999;-999;   7.3;   7.3;  999.80;    4.8;   83.00;    8.8;    1.4;-999;eor
       4371;19350216;-999;-999;-999;    5;  13.5;   1;-999;-999;   8.0;  10.5;  989.00;    9.8;   87.00;   10.4;    3.2;-999;eor
       4371;19350217;-999;-999;-999;    5;   0.8;   1;-999;-999;   7.3;   7.9; 1002.60;    6.4;   82.00;   10.1;    4.5;-999;eor
       4371;19350218;-999;-999;-999;    5;   0.0;   0;-999;-999;   8.0;   8.3; 1011.10;    6.8;   83.00;    8.4;    4.5;-999;eor
       4371;19350219;-999;-999;-999;    5;   0.0;   0;-999;-999;   3.3;   6.8; 1005.80;    7.4;   66.00;   10.8;    4.0;-999;eor
       4371;19350220;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.3;   7.7;  998.40;    9.2;   68.00;   10.9;    4.0;-999;eor
       4371;19350221;-999;-999;-999;    5;   1.8;   1;-999;-999;   5.3;   8.3;  987.00;    7.9;   76.00;   11.8;    6.1;-999;eor
       4371;19350222;-999;-999;-999;    5;   6.0;   1;-999;-999;   6.7;   7.3;  975.20;    6.8;   74.00;    9.3;    4.4;-999;eor
       4371;19350223;-999;-999;-999;    5;   2.7;   1;-999;-999;   5.3;   6.4;  968.60;    3.6;   81.00;    6.8;    0.7;-999;eor
       4371;19350224;-999;-999;-999;    5;   3.5;   1;-999;-999;   3.7;   6.3;  984.20;    3.2;   82.00;    7.0;   -0.7;-999;eor
       4371;19350225;-999;-999;-999;    5;   0.8;   1;-999;-999;   5.3;   6.9;  972.70;    7.6;   67.00;   10.5;    3.0;-999;eor
       4371;19350226;-999;-999;-999;    5;   0.0;   1;-999;-999;   4.0;   5.7;  987.20;    3.0;   74.00;    7.8;    0.8;-999;eor
       4371;19350227;-999;-999;-999;    5;   0.3;   1;-999;-999;   3.3;   5.3;  995.50;    2.8;   70.00;    6.8;   -1.8;-999;eor
       4371;19350228;-999;-999;-999;    5;   0.2;   1;-999;-999;   5.3;   7.1;  985.20;    5.9;   77.00;    9.0;    1.4;-999;eor
       4371;19350301;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.0;   6.7;  983.40;    5.0;   76.00;   11.0;    1.5;-999;eor
       4371;19350302;-999;-999;-999;    5;   0.0;   0;-999;-999;   7.0;   5.7;  995.20;    2.5;   76.00;    5.0;    0.3;-999;eor
       4371;19350303;-999;-999;-999;    5;   1.8;   7;-999;-999;   8.0;   4.9; 1007.50;   -0.6;   82.00;    2.0;   -2.0;-999;eor
       4371;19350304;-999;-999;-999;    5;   0.0;   0;-999;   2;   2.7;   4.1; 1015.60;   -1.4;   74.00;    2.3;   -3.5;-999;eor
       4371;19350305;-999;-999;-999;    5;  11.0;   7;-999;-999;   1.3;   3.9; 1018.30;   -1.0;   71.00;    3.4;   -6.5;-999;eor
       4371;19350306;-999;-999;-999;    5;   3.5;   7;-999;   8;   8.0;   6.0; 1012.80;   -0.1;   93.00;    3.0;   -2.5;-999;eor
       4371;19350307;-999;-999;-999;    5;   1.8;   7;-999;-999;   3.3;   3.5; 1025.00;   -2.4;   67.00;    1.8;   -9.4;-999;eor
       4371;19350308;-999;-999;-999;    5;   0.6;   7;-999;-999;   4.7;   3.9; 1026.30;   -3.8;   83.00;   -0.8;   -5.0;-999;eor
       4371;19350309;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.7;   3.3; 1024.70;   -3.3;   71.00;   -0.3;   -7.0;-999;eor
       4371;19350310;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   3.7; 1020.60;   -2.0;   72.00;    2.2;   -7.4;-999;eor
       4371;19350311;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   4.3; 1021.50;    1.0;   67.00;    5.6;   -5.2;-999;eor
       4371;19350312;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   5.1; 1023.00;    2.6;   68.00;    7.3;   -2.0;-999;eor
       4371;19350313;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   4.9; 1019.00;    1.8;   72.00;    5.3;   -1.5;-999;eor
       4371;19350314;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.0;   5.7; 1010.70;    4.6;   69.00;   12.8;   -0.4;-999;eor
       4371;19350315;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.3;   6.1; 1004.70;    7.2;   61.00;   13.8;    1.0;-999;eor
       4371;19350316;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.3;   6.4;  996.00;    8.6;   61.00;   14.9;    1.4;-999;eor
       4371;19350317;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.3;   8.7;  998.40;   10.7;   68.00;   15.9;    5.1;-999;eor
       4371;19350318;-999;-999;-999;    5;   0.2;   1;-999;-999;   8.0;   9.6; 1006.40;    7.8;   90.00;   11.3;    6.5;-999;eor
       4371;19350319;-999;-999;-999;    5;   0.0;   0;-999;-999;   3.3;   8.5; 1011.20;    7.3;   82.00;   13.8;    4.0;-999;eor
       4371;19350320;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.7;   8.7; 1005.50;   10.5;   68.00;   18.6;    4.5;-999;eor
       4371;19350321;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.7;   8.5; 1007.00;    9.0;   77.00;   18.4;    2.5;-999;eor
       4371;19350322;-999;-999;-999;    5;   4.5;   1;-999;-999;   4.0;   9.1; 1003.40;   13.1;   61.00;   17.9;    4.5;-999;eor
       4371;19350323;-999;-999;-999;    5;   8.9;   1;-999;-999;   7.7;   9.1; 1000.70;    8.2;   82.00;   13.2;    6.9;-999;eor
       4371;19350324;-999;-999;-999;    5;   3.2;   1;-999;-999;   4.7;   9.3; 1004.80;    7.2;   91.00;   10.8;    5.5;-999;eor
       4371;19350325;-999;-999;-999;    5;   0.1;   1;-999;-999;   8.0;   9.5; 1015.10;    9.8;   81.00;   12.2;    4.5;-999;eor
       4371;19350326;-999;-999;-999;    5;   0.1;   1;-999;-999;   5.3;   9.9; 1011.60;    8.4;   90.00;   11.3;    6.9;-999;eor
       4371;19350327;-999;-999;-999;    5;   0.0;   1;-999;-999;   4.7;   7.9; 1011.40;    7.6;   73.00;   10.5;    5.9;-999;eor
       4371;19350328;-999;-999;-999;    5;   0.7;   1;-999;-999;   8.0;   7.7; 1013.50;    6.7;   79.00;   10.3;    3.5;-999;eor
       4371;19350329;-999;-999;-999;    5;   1.3;   7;-999;-999;   4.0;   5.7; 1008.20;    2.6;   74.00;    7.3;    0.5;-999;eor
       4371;19350330;-999;-999;-999;    5;   1.5;   7;-999;-999;   4.0;   5.1; 1012.80;    3.4;   67.00;    7.4;   -2.6;-999;eor
       4371;19350331;-999;-999;-999;    5;   7.0;   1;-999;-999;   8.0;   7.5; 1003.20;    4.2;   93.00;    5.8;    1.0;-999;eor
       4371;19350401;-999;-999;-999;    5;   2.8;   1;-999;-999;   7.7;   7.9;  994.40;    5.8;   84.00;    7.8;    4.5;-999;eor
       4371;19350402;-999;-999;-999;    5;   3.4;   7;-999;-999;   8.0;   6.5;  990.00;    2.7;   87.00;    6.2;    1.5;-999;eor
       4371;19350403;-999;-999;-999;    5;   1.7;   7;-999;-999;   4.0;   6.4;  995.10;    2.1;   89.00;    6.6;   -0.5;-999;eor
       4371;19350404;-999;-999;-999;    5;   9.8;   7;-999;-999;   8.0;   5.9;  993.50;    1.6;   85.00;    5.8;   -1.5;-999;eor
       4371;19350405;-999;-999;-999;    5;   5.4;   7;-999;   4;   5.3;   5.7;  989.40;    1.6;   83.00;    5.3;   -2.8;-999;eor
       4371;19350406;-999;-999;-999;    5;   5.5;   7;-999;-999;   7.7;   6.3;  992.70;    1.9;   89.00;    5.3;    0.0;-999;eor
       4371;19350407;-999;-999;-999;    5;   4.0;   1;-999;-999;   7.0;   7.2;  995.50;    4.8;   85.00;    7.3;    0.0;-999;eor
       4371;19350408;-999;-999;-999;    5;   2.5;   1;-999;-999;   5.3;   8.3;  992.70;    6.0;   86.00;    8.8;    4.6;-999;eor
       4371;19350409;-999;-999;-999;    5;  11.8;   1;-999;-999;   7.7;  10.9;  995.40;   11.2;   83.00;   14.4;    2.0;-999;eor
       4371;19350410;-999;-999;-999;    5;   1.4;   1;-999;-999;   6.7;  12.4;  995.60;   15.1;   71.00;   22.9;   10.6;-999;eor
       4371;19350411;-999;-999;-999;    5;   0.4;   1;-999;-999;   4.0;   8.5;  998.40;   11.0;   64.00;   14.6;    9.1;-999;eor
       4371;19350412;-999;-999;-999;    5;   8.6;   1;-999;-999;   8.0;   8.4;  993.60;    6.5;   84.00;   10.8;    4.5;-999;eor
       4371;19350413;-999;-999;-999;    5;   0.0;   1;-999;-999;   3.3;   6.5; 1001.50;    4.6;   76.00;    9.6;    1.6;-999;eor
       4371;19350414;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.0;   5.9;  997.60;    5.4;   69.00;   10.0;   -1.8;-999;eor
       4371;19350415;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.0;   7.1; 1004.60;    7.6;   71.00;   12.4;   -1.8;-999;eor
       4371;19350416;-999;-999;-999;    5;   7.0;   1;-999;-999;   7.3;   9.3;  995.00;    8.3;   85.00;   10.4;    5.7;-999;eor
       4371;19350417;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.0;   6.9;  990.30;    8.5;   65.00;   13.8;    4.0;-999;eor
       4371;19350418;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.7;   7.7;  997.00;    8.8;   70.00;   13.2;    3.2;-999;eor
       4371;19350419;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.7;   9.5; 1002.40;   11.7;   69.00;   14.3;    5.1;-999;eor
       4371;19350420;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.3;   9.7; 1000.00;   13.5;   63.00;   20.4;    4.0;-999;eor
       4371;19350421;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.7;   9.6;  995.90;   15.3;   56.00;   21.4;    9.1;-999;eor
       4371;19350422;-999;-999;-999;    5;   0.0;   0;-999;-999;   7.3;  10.8;  998.80;   11.4;   78.00;   16.4;    9.3;-999;eor
       4371;19350423;-999;-999;-999;    5;   2.6;   1;-999;-999;   0.7;  10.0; 1004.20;   12.4;   71.00;   18.4;    4.0;-999;eor
       4371;19350424;-999;-999;-999;    5;   1.8;   1;-999;-999;   8.0;  11.7;  999.90;   11.1;   90.00;   13.3;    7.6;-999;eor
       4371;19350425;-999;-999;-999;    5;   0.5;   1;-999;-999;   5.3;  11.2;  996.20;   11.9;   79.00;   16.9;   10.1;-999;eor
       4371;19350426;-999;-999;-999;    5;   2.3;   1;-999;-999;   6.3;  10.3;  997.90;   11.8;   76.00;   15.9;    7.1;-999;eor
       4371;19350427;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.7;   9.3; 1003.10;   11.9;   69.00;   19.4;    7.6;-999;eor
       4371;19350428;-999;-999;-999;    5;   0.0;   0;-999;-999;   8.0;   8.4; 1007.40;    8.5;   76.00;   11.3;    6.1;-999;eor
       4371;19350429;-999;-999;-999;    5;   2.4;   1;-999;-999;   5.3;   8.8; 1009.90;    7.7;   82.00;   10.8;    5.3;-999;eor
       4371;19350430;-999;-999;-999;    5;   1.3;   1;-999;-999;   4.7;   7.2; 1006.30;    6.4;   73.00;   10.0;    3.5;-999;eor
       4371;19350501;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.3;   4.9; 1013.50;    2.8;   66.00;    7.8;    0.0;-999;eor
       4371;19350502;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.0;   4.8; 1013.90;    5.6;   55.00;   13.3;   -4.5;-999;eor
       4371;19350503;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   6.5; 1008.30;   10.3;   52.00;   16.9;    2.5;-999;eor
       4371;19350504;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   7.3; 1007.40;   13.7;   47.00;   20.4;    1.5;-999;eor
       4371;19350505;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.3;   9.7; 1010.40;   14.2;   61.00;   23.4;    4.8;-999;eor
       4371;19350506;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.3;   9.5; 1012.40;   15.4;   54.00;   24.4;    4.0;-999;eor
       4371;19350507;-999;-999;-999;    5;   0.0;   0;-999;-999;   7.7;   9.3; 1011.60;    9.8;   77.00;   14.3;    6.1;-999;eor
       4371;19350508;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.7;   7.9; 1014.60;    8.4;   69.00;   16.4;    6.1;-999;eor
       4371;19350509;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   6.1; 1014.80;    8.6;   56.00;   16.4;    2.5;-999;eor
       4371;19350510;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;   7.2; 1009.40;   12.6;   50.00;   21.4;    1.5;-999;eor
       4371;19350511;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.0;   8.9; 1004.60;   11.5;   66.00;   19.4;    5.1;-999;eor
       4371;19350512;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.3;   6.4; 1003.40;    7.5;   60.00;   12.3;    6.1;-999;eor
       4371;19350513;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.0;   5.5; 1005.50;    5.8;   60.00;   10.3;    0.0;-999;eor
       4371;19350514;-999;-999;-999;    5;   0.0;   0;-999;-999;   7.0;   6.1; 1005.40;    7.8;   59.00;   11.6;   -1.0;-999;eor
       4371;19350515;-999;-999;-999;    5;   7.8;   1;-999;-999;   8.0;   7.7;  999.50;    5.6;   83.00;   10.3;    3.5;-999;eor
       4371;19350516;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.3;   7.1;  998.40;    8.1;   67.00;   13.3;    2.5;-999;eor
       4371;19350517;-999;-999;-999;    5;   1.6;   1;-999;-999;   6.0;   6.9; 1001.10;    4.6;   82.00;    9.3;    1.5;-999;eor
       4371;19350518;-999;-999;-999;    5;  19.1;   1;-999;-999;   4.7;   7.9;  999.20;    8.0;   77.00;   14.6;   -0.1;-999;eor
       4371;19350519;-999;-999;-999;    5;  11.6;   1;-999;-999;   8.0;   8.7; 1002.20;    5.7;   95.00;    7.8;    4.5;-999;eor
       4371;19350520;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.0;   8.3; 1008.20;   10.4;   65.00;   16.4;    2.0;-999;eor
       4371;19350521;-999;-999;-999;    5;   0.0;   1;-999;-999;   5.3;   9.3; 1009.20;   10.8;   71.00;   17.9;    1.6;-999;eor
       4371;19350522;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.0;  10.5; 1005.20;   12.0;   76.00;   18.9;    5.1;-999;eor
       4371;19350523;-999;-999;-999;    5;   0.0;   1;-999;-999;   6.0;  12.0;  997.20;   15.2;   70.00;   19.4;   10.7;-999;eor
       4371;19350524;-999;-999;-999;    5;   0.0;   1;-999;-999;   8.0;  13.6; 1001.10;   14.4;   84.00;   17.3;   10.3;-999;eor
       4371;19350525;-999;-999;-999;    5;   0.0;   0;-999;-999;   8.0;  13.5; 1004.20;   13.0;   91.00;   16.4;   10.7;-999;eor
       4371;19350526;-999;-999;-999;    5;   0.0;   1;-999;-999;   7.3;  13.2; 1005.40;   15.2;   77.00;   19.5;   11.1;-999;eor
       4371;19350527;-999;-999;-999;    5;   0.0;   0;-999;-999;   3.3;  11.9; 1008.00;   15.4;   65.00;   22.3;   11.3;-999;eor
       4371;19350528;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.7;  11.7; 1005.40;   17.2;   60.00;   23.9;    8.7;-999;eor
       4371;19350529;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.3;  13.5; 1002.00;   17.0;   70.00;   23.9;    8.1;-999;eor
       4371;19350530;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.3;  11.9;  996.60;   17.0;   60.00;   25.2;   11.1;-999;eor
       4371;19350531;-999;-999;-999;    5;   0.0;   0;-999;-999;   6.3;  10.1;  999.90;   13.4;   67.00;   18.9;    8.1;-999;eor
       4371;19350601;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.7;  10.9; 1001.90;   12.1;   77.00;   19.5;    7.1;-999;eor
       4371;19350602;-999;-999;-999;    5;   1.0;   1;-999;-999;   4.0;  12.0;  999.10;   15.4;   70.00;   21.9;    5.7;-999;eor
       4371;19350603;-999;-999;-999;    5;   0.8;   1;-999;-999;   6.0;  12.0;  997.40;   14.8;   70.00;   18.9;    9.9;-999;eor
       4371;19350604;-999;-999;-999;    5;   2.6;   1;-999;-999;   5.3;  10.7;  999.40;   15.9;   60.00;   20.4;    8.3;-999;eor
       4371;19350605;-999;-999;-999;    5;   4.5;   1;-999;-999;   6.0;  12.4;  994.00;   14.1;   77.00;   21.1;   12.3;-999;eor
       4371;19350606;-999;-999;-999;    5;  11.2;   1;-999;-999;   6.7;  12.1; 1001.40;   12.4;   86.00;   17.9;   10.1;-999;eor
       4371;19350607;-999;-999;-999;    5;   2.8;   1;-999;-999;   7.3;  12.3; 1003.80;   20.3;   54.00;   24.9;   10.1;-999;eor
       4371;19350608;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.0;  11.2; 1006.60;   17.0;   57.00;   21.5;   13.5;-999;eor
       4371;19350609;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.0;  10.7; 1010.30;   15.3;   62.00;   23.1;    8.5;-999;eor
       4371;19350610;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.7;  14.8; 1001.40;   23.2;   51.00;   30.4;   10.6;-999;eor
       4371;19350611;-999;-999;-999;    5;   1.3;   1;-999;-999;   5.0;  16.0;  998.00;   19.4;   65.00;   29.5;   13.3;-999;eor
       4371;19350612;-999;-999;-999;    5;   0.7;   1;-999;-999;   5.7;  12.1; 1005.80;   15.2;   70.00;   19.1;   12.3;-999;eor
       4371;19350613;-999;-999;-999;    5;   4.8;   1;-999;-999;   7.0;  13.6; 1007.80;   17.7;   67.00;   24.4;   13.1;-999;eor
       4371;19350614;-999;-999;-999;    5;   5.2;   1;-999;-999;   5.7;  14.8; 1002.00;   18.6;   68.00;   26.9;   13.1;-999;eor
       4371;19350615;-999;-999;-999;    5;   6.6;   1;-999;-999;   7.3;  14.5;  995.90;   14.2;   84.00;   20.8;   10.8;-999;eor
       4371;19350616;-999;-999;-999;    5;   1.8;   1;-999;-999;   7.0;  11.7;  998.60;   12.8;   80.00;   16.2;    9.1;-999;eor
       4371;19350617;-999;-999;-999;    5;   0.0;   0;-999;-999;   2.3;  10.8; 1004.00;   14.4;   65.00;   19.9;    9.1;-999;eor
       4371;19350618;-999;-999;-999;    5;   9.0;   1;-999;-999;   7.3;  14.1; 1003.00;   14.2;   86.00;   16.4;    9.1;-999;eor
       4371;19350619;-999;-999;-999;    5;   0.0;   0;-999;-999;   5.7;  11.5; 1006.40;   12.8;   75.00;   18.1;   11.1;-999;eor
       4371;19350620;-999;-999;-999;    5;   3.0;   1;-999;-999;   8.0;  12.7; 1008.20;   13.2;   85.00;   18.4;    3.1;-999;eor
       4371;19350621;-999;-999;-999;    5;   0.0;   0;-999;-999;   7.3;  16.9; 1009.00;   17.2;   85.00;   21.4;   13.3;-999;eor
       4371;19350622;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.0;  17.6; 1013.00;   20.5;   71.00;   26.9;   10.6;-999;eor
       4371;19350623;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.3;  18.4; 1011.60;   22.4;   67.00;   28.7;   11.6;-999;eor
       4371;19350624;-999;-999;-999;    5;   2.4;   1;-999;-999;   5.0;  20.5; 1006.60;   22.3;   73.00;   28.9;   15.1;-999;eor
       4371;19350625;-999;-999;-999;    5;  20.1;   1;-999;-999;   4.0;  21.5; 1003.40;   22.6;   75.00;   31.9;   15.1;-999;eor
       4371;19350626;-999;-999;-999;    5;  12.8;   1;-999;-999;   2.0;  23.3; 1006.30;   24.8;   73.00;   30.5;   18.1;-999;eor
       4371;19350627;-999;-999;-999;    5;   1.4;   1;-999;-999;   3.3;  20.7; 1010.20;   22.8;   73.00;   29.9;   18.3;-999;eor
       4371;19350628;-999;-999;-999;    5;   0.0;   0;-999;-999;   4.7;  15.9; 1015.60;   18.2;   74.00;   23.4;   16.1;-999;eor
       4371;19350629;-999;-999;-999;    5;   0.0;   0;-999;-999;   1.3;  14.7; 1016.30;   18.1;   70.00;   25.2;   11.3;-999;eor
       4371;19350630;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.7;  14.4; 1010.30;   19.0;   70.00;   27.9;    7.6;-999;eor
       4371;19350701;-999;-999;-999;    5;   0.0;   0;-999;-999;   0.3;  16.1; 1005.60;   23.0;   58.00;   29.9;   12.1;-999;eor
